record_id,standard_code,record_type,title,machine_extraction_status,excerpt_count,reference_labels,extracted_text,issues,reviewer_decision,reviewer_notes
GB22239-FW-CLOUD-004,GB/T 22239—2019,requirement-control,云平台远程特权命令审计,Extracted,3,7.2.3.3 a-b | 8.2.3.3 a-b | 9.2.3.3 a-b,"7 . 2 . 3 . 3     安全审计
a)   应对云服务商和云服务客户在远程管理时执行的特权命令进行审计,至少包括虚拟机删除、虚拟机重启 ;
b)   应保证云服务商对云服务客户系统和数据的操作可被云服务客户审计。

--- EXCERPT ---

8 . 2 . 3 . 3     安全审计
a)   应对云服务商和云服务客户在远程管理时执行的特权命令进行审计,至少包括虚拟机删除、虚拟机重启 ;
b)   应保证云服务商对云服务客户系统和数据的操作可被云服务客户审计。

--- EXCERPT ---

9 . 2 . 3 . 3     安全审计
a)   应对云服务商和云服务客户在远程管理时执行的特权命令进行审计,至少包括虚拟机删除、虚拟机重启 ;
b)   应保证云服务商对云服务客户系统和数据的操作可被云服务客户审计。",,,
GB22239-FW-CLOUD-005,GB/T 22239—2019,requirement-control,远程管理云设备双向身份验证,Extracted,2,8.2.4.1 | 9.2.4.1,"8 . 2 . 4 . 1    身份鉴别
当远程管理云计算平台中设备时,管理终端和云计算平台之间应建立双向身份验证机制。

--- EXCERPT ---

9 . 2 . 4 . 1    身份鉴别
当远程管理云计算平台中设备时,管理终端和云计算平台之间应建立双向身份验证机制。",,,
GB22239-FW-MOBILE-001,GB/T 22239—2019,requirement-control,有线与无线网络边界经无线接入网关,Extracted,4,6.3.2.1 | 7.3.2.1 | 8.3.2.1 | 9.3.2.1,"6 . 3 . 2 . 1    边界防护
应保证有线网络与无线网络边界之间的访问和数据流通过无线接入安全网关设备。

--- EXCERPT ---

7 . 3 . 2 . 1    边界防护
应保证有线网络与无线网络边界之间的访问和数据流通过无线接入网关设备。

--- EXCERPT ---

8 . 3 . 2 . 1    边界防护
应保证有线网络与无线网络边界之间的访问和数据流通过无线接入网关设备。

--- EXCERPT ---

9 . 3 . 2 . 1    边界防护
应保证有线网络与无线网络边界之间的访问和数据流通过无线接入网关设备。",,,
GB22239-FW-IOT-001,GB/T 22239—2019,requirement-control,限制感知节点和网关节点通信目标地址,Extracted,3,7.4.2.2 a-b | 8.4.2.2 a-b | 9.4.2.2 a-b,"7 . 4 . 2 . 2    入侵防范
a)   应能够限制与感知节点通信的目标地址,以避免对陌生地址的攻击行为 ;
b)   应能够限制与网关节点通信的目标地址,以避免对陌生地址的攻击行为。

--- EXCERPT ---

8 . 4 . 2 . 2    入侵防范
a)   应能够限制与感知节点通信的目标地址,以避免对陌生地址的攻击行为 ;
b)   应能够限制与网关节点通信的目标地址,以避免对陌生地址的攻击行为。

--- EXCERPT ---

9 . 4 . 2 . 2    入侵防范
a)   应能够限制与感知节点通信的目标地址,以避免对陌生地址的攻击行为 ;
b)   应能够限制与网关节点通信的目标地址,以避免对陌生地址的攻击行为。",,,
GB22239-FW-ICS-001,GB/T 22239—2019,requirement-control,工业控制系统分区和技术隔离,Extracted,4,6.5.2.1 a-b | 7.5.2.1 a-c | 8.5.2.1 a-c | 9.5.2.1 a-c,"6 . 5 . 2 . 1      网络架构
a)   工业控制系统与企业其他系统之间应划分为两个区域,区域间应采用技术隔离手段 ;
b)   工业控制系统内部应根据业务特点划分为不同的安全域,安全域之间应采用技术隔离手段。

--- EXCERPT ---

7 . 5 . 2 . 1      网络架构
a)   工业控制系统与企业其他系统之间应划分为两个区域,区域间应采用技术隔离手段 ;
b)   工业控制系统内部应根据业务特点划分为不同的安全域,安全域之间应采用技术隔离手段 ;
c)    涉及实时控制和数据传输的工业控制系统,应使用独立的网络设备组网,在物理层面上实现与其他数据网及外部公共信息网的安全隔离。

--- EXCERPT ---

8 . 5 . 2 . 1      网络架构
a)   工业控制系统与企业其他系统之间应划分为两个区域,区域间应采用单向的技术隔离手段 ;
b)   工业控制系统内部应根据业务特点划分为不同的安全域,安全域之间应采用技术隔离手段 ;
c)   涉及实时控制和数据传输的工业控制系统,应使用独立的网络设备组网,在物理层面上实现与其他数据网及外部公共信息网的安全隔离。

--- EXCERPT ---

9 . 5 . 2 . 1      网络架构
a)   工业控制系统与企业其他系统之间应划分为两个区域,区域间应采用符合国家或行业规定的专用产品实现单向安全隔离 ;
b)   工业控制系统内部应根据业务特点划分为不同的安全域,安全域之间应采用技术隔离手段 ;
c)   涉及实时控制和数据传输的工业控制系统,应使用独立的网络设备组网,在物理层面上实现与其他数据网及外部公共信息网的安全隔离。",,,
GB22239-FW-ICS-002,GB/T 22239—2019,requirement-control,工控边界部署访问控制并禁止通用网络服务,Extracted,4,6.5.3.1 | 7.5.3.1 a | 8.5.3.1 a | 9.5.3.1 a,"6 . 5 . 3 . 1    访问控制
应在工业控制系统与企业其他系统之间部署访问控制设备,配置访问控制策略,禁止任何穿越区域边界的 E-Mail、Web、Telnet、Rlogin、FTP等通用网络服务。

--- EXCERPT ---

7 . 5 . 3 . 1    访问控制
a)   应在工业控制系统与企业其他系统之间部署访问控制设备,配置访问控制策略,禁止任何穿越区域边界的 E-Mail、Web、Telnet、Rlogin、FTP等通用网络服务 ;

--- EXCERPT ---

8 . 5 . 3 . 1    访问控制
a)   应在工业控制系统与企业其他系统之间部署访问控制设备,配置访问控制策略,禁止任何穿越区域边界的 E-Mail、Web、Telnet、Rlogin、FTP等通用网络服务 ;

--- EXCERPT ---

9 . 5 . 3 . 1    访问控制
a)   应在工业控制系统与企业其他系统之间部署访问控制设备,配置访问控制策略,禁止任何穿越区域边界的 E-Mail、Web、Telnet、Rlogin、FTP等通用网络服务 ;",,,
GB22239-FW-ICS-003,GB/T 22239—2019,requirement-control,工控安全域边界防护失效告警,Extracted,3,7.5.3.1 b | 8.5.3.1 b | 9.5.3.1 b,"7 . 5 . 3 . 1    访问控制
b)   应在工业控制系统内安全域和安全域之间的边界防护机制失效时,及时进行报警。

--- EXCERPT ---

8 . 5 . 3 . 1    访问控制
b)   应在工业控制系统内安全域和安全域之间的边界防护机制失效时,及时进行报警。

--- EXCERPT ---

9 . 5 . 3 . 1    访问控制
b)   应在工业控制系统内安全域和安全域之间的边界防护机制失效时,及时进行报警。",,,
GB22239-FW-ICS-004,GB/T 22239—2019,requirement-control,工控广域网通信加密认证和访问控制,Extracted,3,7.5.2.2 | 8.5.2.2 | 9.5.2.2,"7 . 5 . 2 . 2    通信传输
在工业控制系统内使用广域网进行控制指令或相关数据交换的应采用加密认证技术手段实现身份认证、访问控制和数据加密传输。

--- EXCERPT ---

8 . 5 . 2 . 2    通信传输
在工业控制系统内使用广域网进行控制指令或相关数据交换的应采用加密认证技术手段实现身份认证、访问控制和数据加密传输。

--- EXCERPT ---

9 . 5 . 2 . 2    通信传输
在工业控制系统内使用广域网进行控制指令或相关数据交换的应采用加密认证技术手段实现身份认证、访问控制和数据加密传输。",,,
GB20281-FW-001,GB/T 20281—2020,product-control,部署模式,Extracted,2,6.1.1.1 | 7.2.1.1,"6.1.1.1     部署模式
产品应支持以下部署模式：
a)  透明传输模式；
b)   路由转发模式；
c)  反向代理模式。

--- EXCERPT ---

7.2.1.1      部署模式
部署模式的测评方法如下：
a)  测评方法：
1)   将产品配置为透明传输模式，并配置相关安全策略；
2)   将产品配置为路由转发模式，并配置相关安全策略；
3)   将产品配置为反向代理模式，并配置相关安全策略。
b)   预期结果：
1)    透明传输模式下，安全策略生效；
2)   路由转发模式下，安全策略生效；
3)   反向代理模式下，安全策略生效。
c)  结果判定：
实际测评结果与相关预期结果一致则判定为符合，其他情况判定为不符合。",,,
GB20281-FW-002,GB/T 20281—2020,product-control,静态路由,Extracted,2,6.1.1.2.1 | 7.2.1.2.1,"6.1.1.2.1     静态路由
产品应支持静态路由功能，且能配置静态路由。

--- EXCERPT ---

7.2.1.2.1      静态路由
静态路由的测评方法如下：
a)  测评方法：
1)   在产品设置一条静态路由；
2)    向产品发送匹配上述路由策略的数据包。
b)   预期结果：
1)   产品支持设置静态路由；
2)   产品将匹配策略的数据包按照路由策略转发。
c)  结果判定：
实际测评结果与相关预期结果一致则判定为符合，其他情况判定为不符合。",,,
GB20281-FW-003,GB/T 20281—2020,product-control,策略路由,Extracted,2,6.1.1.2.2 | 7.2.1.2.2,"6.1.1.2.2    策略路由
具有多个相同属性网络接口（多个外部网络接 口、多个内部网络接口或多个 DMZ 网络接口）的产品，应支持策略路由功能，包括但不限于：
a)    基于源、目的 IP 策略路由；
b)   基于接口的策略路由；
c)   基于协议和端口的策略路由；
d)   基于应用类型的策略路由；
e)   基于多链路负载情况自动选择路由。

--- EXCERPT ---

7.2.1.2.2    策略路由
策略路由的测评方法如下：
a)  测评方法：
1)   在产品设置一条基于源、目 的 IP 的策略路由，向产品发送匹配上述路由策略的数据包；
2)   在产品设置一条基于接口的策略路由，向产品发送匹配上述路由策略的数据包；
3)   在产品设置一条基于协议和端口的策略路由，向产品发送匹配上述路由策略的数据包；
4)   在产品设置一条基于应用类型的策略路由，向产品发送匹配上述路由策略的数据包；
5)   针对某一目标地址在产品部署多条路由，设置一条根据多链路负载情况 自动选路的策略路由，改变各链路的负载情况。
b)   预期结果：
1)   产品支持设置基于源、目 的 IP 的策略路由，匹配策略数据包的路由与策略设置一致；
2)   产品支持设置基于接口的策略路由，匹配策略数据包的下一跳接口与策略设置一致；
3)   产品支持设置基于协议和端口的策略路由，匹配策略数据包的路由与策略设置一致；
4)   产品支持设置基于应用类型的策略路由，匹配策略数据包的路由与策略设置一致；
5)   产品支持设置基于多链路负载情况自动选路的策略路由，匹配策略数据包的路由与策略设置一致。
c)  结果判定：
实际测评结果与相关预期结果一致则判定为符合，其他情况判定为不符合。",,,
GB20281-FW-004,GB/T 20281—2020,product-control,动态路由,Extracted,2,6.1.1.2.3 | 7.2.1.2.3,"6.1.1.2.3    动态路由
产品应支持动态路由功能，包括 RIP、OSPF或 BGP 中一种或多种动态路由协议。

--- EXCERPT ---

7.2.1.2.3    动态路由
动态路由的测评方法如下：
a)  测评方法：
1)   在产品尝试开启 RIP 动态路由功能；
2)    改变各链路状态，验证 RIP 动态路由是否生效；
3)   在产品尝试开启 OSPF 动态路由功能；
4)    改变各链路状态，验证 OSPF 动态路由是否生效；
5)   在产品尝试开启 BGP 动态路由功能；
6)    改变各链路状态，验证 BGP 动态路由是否生效。
b)   预期结果：
1)   产品支持设置 RIP 动态路由功能；
2)   产品支持设置 OSPF 动态路由功能；
3)   产品支持设置 BGP 动态路由功能。
c)  结果判定：
实际测评结果与相关预期结果一致则判定为符合，其他情况判定为不符合。",,,
GB20281-FW-005,GB/T 20281—2020,product-control,冗余部署,Extracted,2,6.1.1.3.1 | 7.2.1.3.1,"6.1.1.3.1     冗余部署
产品应支持“主一备”、“主一主”或“集群”中的一种或多种冗余部署模式。

--- EXCERPT ---

7.2.1.3.1     冗余部署
冗余部署的测评方法如下：
a)  测评方法：
1)   设置两台产品为“主一备”模式；
2)   验证是否仅主产品处于工作状态；
3)   关闭主产品或使其断开网络连接，验证备产品是否能及时接管主产品进行工作，且不影响所在网络的通信和安全策略；
4)   设置两台产品为“主一主”模式；
5)   验证是否两台产品均处于工作状态；
6)   关闭一台产品或使其断开网络连接，验证另一台产品是否仍处于工作状态，且不影响所在网络的通信和安全策略；
7)   设置多台产品为“集群”模式；
8)   验证是否所有产品均处于工作状态；
9)   关闭一台产品或使其断开网络连接，验证其他产品是否仍处于工作状态，且不影响所在网络的通信和安全策略。
b)   预期结果：
1)   产品支持“主一备”模式部署，主产品发生故障时，能继续确保所在网络的通信和安全策略；
2)   产品支持“主一主”模式部署，其中一台产品发生故障时，能继续确保所在网络的通信和安全策略；
3)   产品支持“集群”模式部署，其中一台产品发生故障时，能继续确保所在网络的通信和安全策略。
c)  结果判定：
实际测评结果与相关预期结果一致则判定为符合，其他情况判定为不符合。",,,
GB20281-FW-006,GB/T 20281—2020,product-control,负载均衡,Extracted,2,6.1.1.3.2 | 7.2.1.3.2,"6.1.1.3.2      负载均衡
产品应支持负载均衡功能，能根据安全策略将网络流量均衡到多台服务器上。

--- EXCERPT ---

7.2.1.3.2    负载均衡
负载均衡的测评方法如下：
a)  测评方法：
1)   在产品 DMZ 区设置服务器集群，设置外网访问 DMZ 区服务器的负载均衡策略；
2)   在外网主机产生大量连接访问 DMZ 区服务器；
3)   在 DMZ 区使用协议分析仪观察网络流量，验证流量是否均衡到 DMZ 区多台服务器上。
b)   预期结果：
产品支持负载均衡功能，能将网络访问均衡到多台服务器上。
c)  结果判定：
实际测评结果与相关预期结果一致则判定为符合，其他情况判定为不符合。",,,
GB20281-FW-007,GB/T 20281—2020,product-control,设备虚拟化,Extracted,2,6.1.1.4 | 7.2.1.4,"6.1.1.4     设备虚拟化（可选）
6.1.1.4.1     虚拟系统
若产品支持在逻辑上划分为多个虚拟子系统，虚拟子系统间应支持隔离和独立管理，包括但不限于：
a)  对虚拟子系统分别设置管理员，实现针对虚拟子系统的管理配置；
b)   虚拟子系统能分别维护路由表、安全策略和 日志系统；
c)  对虚拟子系统的资源使用配额进行限制。
6.1.1.4.2    虚拟化部署
若产品为虚拟化形态，应支持部署于虚拟化平台，并接受平台统一管理，包括但不限于：
a)    支持部署于一种虚拟化平台，如 VMware ESXi、KVM、Citrix Xenserver 和 Hyper一V 等；
b)   结合虚拟化平台实现产品资源弹性伸缩，根据虚拟化产品的负载情况动态调整资源；
c)    结合虚拟化平台实现故障迁移，当虚拟化产品出现故障时能实现自动更新、替换。

--- EXCERPT ---

7.2.1.4    设备虚拟化
7.2.1.4.1      虚拟系统
虚拟系统的测评方法如下：
a)  测评方法：
1)   在产品设置多个子系统，并为各子系统分别设置管理员，验证管理员是否仅能对各自所属的子系统进行管理，不能对其他的子系统进行管理；
2)   为各子系统设置路由表、安全策略、生成日志，验证各子系统是否独立维护各自的路由表、安全策略、日志系统；
3)   为各子系统设置资源使用配额，验证子系统是否不能使用超过配额的资源。
b)   预期结果：
1)   虚拟子系统能设置各 自 的管理员，实现针对本子系统的管理配置，不能配置管理其他子系统；
2)   虚拟子系统独立工作，各自维护路由表、安全策略、日志系统；
3)    能对虚拟子系统分配资源使用配额。
c)  结果判定：
实际测评结果与相关预期结果一致则判定为符合，其他情况判定为不符合。
7.2.1.4.2    虚拟化部署
虚拟化部署的测评方法如下：
a)  测评方法：
1)    分别尝试在 VMware ESXi、KVM、Citrix XenServer、Hyper-V 等虚拟化平台部署产品；
2)   增加网络流量、网络连接数等负载，验证虚拟化平台是否能根据产品负载情况动态调整虚拟化产品数量；
3)   模拟虚拟化产品发生故障，验证其是否能自动更新、替换。
b)   预期结果：
1)    支持部署于虚拟化平台中，支持 VMware ESXi、KVM、Citrix XenServer 或 Hyper-V 等虚拟化平台中的一种；
2)   能在虚拟化平台上实现弹性伸缩，根据虚拟化产品的负载情况动态调整虚拟化产品数量；
3)   能在虚拟化平台上实现故障迁移，当虚拟化产品出现故障时实现自动更新、替换。
c)  结果判定：
实际测评结果与相关预期结果一致则判定为符合，其他情况判定为不符合。",,,
